id,name,dates,marketValue
379714,roberto-corral,2016-07-31,50000
379714,roberto-corral,2017-02-01,100000
379714,roberto-corral,2017-06-29,100000
379714,roberto-corral,2017-12-31,100000
379714,roberto-corral,2018-05-29,100000
379714,roberto-corral,2019-02-18,250000
379714,roberto-corral,2019-06-28,250000
379714,roberto-corral,2019-09-09,250000
379714,roberto-corral,2020-02-10,250000
379714,roberto-corral,2020-10-07,250000
379714,roberto-corral,2021-01-06,250000
379714,roberto-corral,2021-06-29,200000
379714,roberto-corral,2022-06-23,300000
379714,roberto-corral,2022-09-28,200000
379714,roberto-corral,2022-11-15,200000
