id,firstName,lastName,dates,marketValue
153306,bartosz,kopacz,2010-08-05,50000
153306,bartosz,kopacz,2011-08-23,125000
153306,bartosz,kopacz,2013-02-06,125000
153306,bartosz,kopacz,2013-09-25,150000
153306,bartosz,kopacz,2015-03-13,150000
153306,bartosz,kopacz,2015-06-29,200000
153306,bartosz,kopacz,2016-01-09,200000
153306,bartosz,kopacz,2016-03-27,200000
153306,bartosz,kopacz,2016-09-03,275000
153306,bartosz,kopacz,2017-03-01,275000
153306,bartosz,kopacz,2017-07-04,275000
153306,bartosz,kopacz,2018-01-15,300000
153306,bartosz,kopacz,2018-07-02,500000
153306,bartosz,kopacz,2019-01-24,300000
153306,bartosz,kopacz,2019-06-28,450000
153306,bartosz,kopacz,2020-01-14,450000
153306,bartosz,kopacz,2020-04-07,350000
153306,bartosz,kopacz,2020-08-17,450000
153306,bartosz,kopacz,2021-01-18,550000
153306,bartosz,kopacz,2021-05-20,650000
153306,bartosz,kopacz,2021-10-14,750000
153306,bartosz,kopacz,2021-12-30,750000
153306,bartosz,kopacz,2022-04-06,650000
153306,bartosz,kopacz,2022-06-13,500000
153306,bartosz,kopacz,2022-09-28,400000
153306,bartosz,kopacz,2022-11-15,300000
