season,date,sourceTeam,destTeam,marketValue,price
20/21,2020-09-08,FC Bayern II,Slask Wroclaw,300000,free transfer
19/20,2019-07-01,FC Bayern U19,FC Bayern II,100000,0
17/18,2017-07-01,FC Bayern U17,FC Bayern U19,0,0
15/16,2015-07-01,B. München Yth.,FC Bayern U17,0,0
