id,name,dates,marketValue
242040,florian-loshaj,2016-02-04,25000
242040,florian-loshaj,2016-06-30,50000
242040,florian-loshaj,2017-02-01,150000
242040,florian-loshaj,2017-06-20,150000
242040,florian-loshaj,2018-02-28,175000
242040,florian-loshaj,2018-06-28,150000
242040,florian-loshaj,2019-06-26,175000
242040,florian-loshaj,2019-09-25,300000
242040,florian-loshaj,2019-12-20,500000
242040,florian-loshaj,2020-04-07,400000
242040,florian-loshaj,2021-01-18,600000
242040,florian-loshaj,2021-05-20,600000
242040,florian-loshaj,2021-10-14,450000
242040,florian-loshaj,2021-12-30,350000
242040,florian-loshaj,2022-06-13,250000
242040,florian-loshaj,2022-09-28,400000
242040,florian-loshaj,2022-11-15,550000
