id,name,season,competition,gamesPlayed,goals,minutes
720120,kacper-trelowski,22/23,Ekstraklasa,3,0,0
720120,kacper-trelowski,22/23,Fortuna Puchar Polski,2,0,2
720120,kacper-trelowski,22/23,3 Liga - Grupa III,3,0,1
720120,kacper-trelowski,22/23,UECL Kwalifikacje,3,0,2
720120,kacper-trelowski,22/23,Superpuchar,0,0,0
720120,kacper-trelowski,21/22,Ekstraklasa,7,0,3
720120,kacper-trelowski,21/22,Fortuna Puchar Polski,6,0,3
720120,kacper-trelowski,21/22,UECL Kwalifikacje,0,0,0
720120,kacper-trelowski,21/22,Superpuchar,0,0,0
720120,kacper-trelowski,20/21,eWinner 2 liga,11,0,0
720120,kacper-trelowski,20/21,Fortuna Puchar Polski,0,0,0
720120,kacper-trelowski,20/21,Ekstraklasa,0,0,0
720120,kacper-trelowski,19/20,Ekstraklasa,0,0,0
