id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
209063,marius,briceag,22/23,Ekstraklasa,4,0,360
209063,marius,briceag,22/23,SuperLiga,19,1,1441
209063,marius,briceag,22/23,Cupa României,4,0,248
209063,marius,briceag,21/22,Liga 1 - Championship group,7,0,487
209063,marius,briceag,21/22,Cupa României,4,1,270
209063,marius,briceag,21/22,Liga 1,25,1,2047
209063,marius,briceag,20/21,L1/L2 Play-off,0,0,0
209063,marius,briceag,20/21,Liga 1 - Relegation group,5,0,388
209063,marius,briceag,20/21,Liga 1,11,0,839
209063,marius,briceag,20/21,Liga 1,7,0,375
209063,marius,briceag,20/21,Kwalifikacje do Ligi Europy,1,0,120
209063,marius,briceag,19/20,Cupa României,1,0,90
209063,marius,briceag,19/20,Kwalifikacje do Ligi Europy,2,0,197
209063,marius,briceag,19/20,Liga 1,0,0,0
209063,marius,briceag,18/19,Liga 1 - Championship group,1,0,90
209063,marius,briceag,18/19,Cupa României,2,0,180
209063,marius,briceag,18/19,Liga 1,12,0,931
209063,marius,briceag,18/19,Kwalifikacje do Ligi Europy,2,0,180
209063,marius,briceag,18/19,Supercupa României,0,0,0
209063,marius,briceag,17/18,Liga 1 - Championship group,4,0,226
209063,marius,briceag,17/18,Cupa României,4,0,302
209063,marius,briceag,17/18,Liga 1,20,0,1495
209063,marius,briceag,17/18,Kwalifikacje do Ligi Europy,1,0,90
209063,marius,briceag,16/17,Liga 1 - Championship group,3,0,209
209063,marius,briceag,16/17,Cupa României,4,0,420
209063,marius,briceag,16/17,Liga 1,20,1,1800
209063,marius,briceag,15/16,Liga 1,14,0,1260
209063,marius,briceag,15/16,Cupa României,1,0,90
209063,marius,briceag,15/16,Cupa Ligii,1,0,90
209063,marius,briceag,15/16,Liga 1,0,0,0
209063,marius,briceag,14/15,Liga 1,8,0,270
209063,marius,briceag,14/15,Liga II - Seria II,14,0,1160
209063,marius,briceag,14/15,Cupa României,2,0,210
209063,marius,briceag,13/14,Liga II - Seria II Play-Off,9,0,765
209063,marius,briceag,13/14,Liga II - Seria II,21,1,1743
209063,marius,briceag,13/14,Cupa României,1,0,90
209063,marius,briceag,12/13,Liga II - Seria II,21,0,1673
209063,marius,briceag,12/13,Cupa României,1,0,90
209063,marius,briceag,11/12,Liga II - Seria II,26,0,2262
209063,marius,briceag,10/11,Liga II - Seria II,1,0,90
