id,name,season,competition,gamesPlayed,goals,minutes
453639,patryk-makuch,22/23,Ekstraklasa,20,3,1447
453639,patryk-makuch,22/23,Fortuna Puchar Polski,1,0,33
453639,patryk-makuch,21/22,1 Liga,31,14,2621
453639,patryk-makuch,21/22,Fortuna Puchar Polski,1,0,30
453639,patryk-makuch,20/21,1 Liga,17,2,756
453639,patryk-makuch,20/21,1 Liga,16,3,1291
453639,patryk-makuch,19/20,Baraze o udzial w Ekstraklasie,1,0,19
453639,patryk-makuch,19/20,1 Liga,28,2,1485
453639,patryk-makuch,19/20,Fortuna Puchar Polski,1,0,65
453639,patryk-makuch,19/20,3 Liga - Grupa III,1,0,45
453639,patryk-makuch,18/19,3 Liga - Grupa III,19,7,1407
453639,patryk-makuch,18/19,Ekstraklasa,3,0,28
453639,patryk-makuch,18/19,Fortuna Puchar Polski,0,0,0
453639,patryk-makuch,17/18,CLJ - Grupa Wschodnia,29,16,2565
453639,patryk-makuch,16/17,CLJ - Runda Finałowa,2,0,126
453639,patryk-makuch,16/17,CLJ - Grupa Wschodnia,26,2,2232
