id,name,season,competition,gamesPlayed,goals,minutes
622727,jurgen-celhaka,22/23,Ekstraklasa,0,0,0
622727,jurgen-celhaka,22/23,Fortuna Puchar Polski,1,0,29
622727,jurgen-celhaka,22/23,3 Liga - Grupa I,8,0,630
622727,jurgen-celhaka,22/23,Fortuna Puchar Polski,1,0,67
622727,jurgen-celhaka,21/22,Ekstraklasa,14,0,537
622727,jurgen-celhaka,21/22,Fortuna Puchar Polski,3,0,121
622727,jurgen-celhaka,21/22,Liga Europy,1,0,19
622727,jurgen-celhaka,21/22,3 Liga - Grupa I,1,0,90
622727,jurgen-celhaka,20/21,Abissnet Superiore,16,1,1251
622727,jurgen-celhaka,20/21,Kwalifikacje do Ligi Europy,1,0,90
622727,jurgen-celhaka,20/21,Superkupa e Shqipërisë,1,0,90
622727,jurgen-celhaka,20/21,Kwalifikacje do Ligi Mistrzów,2,0,180
622727,jurgen-celhaka,19/20,Abissnet Superiore,28,0,2256
622727,jurgen-celhaka,19/20,Kupa e Shqipërisë,7,1,506
622727,jurgen-celhaka,18/19,Kupa e Shqipërisë,3,0,134
622727,jurgen-celhaka,18/19,Abissnet Superiore,1,0,45
