season,date,sourceTeam,destTeam,marketValue,price
21/22,2021-07-01,Z. Sosnowiec,Slask Wroclaw,100000,free transfer
18/19,2018-08-31,UKS Varsovia,Z. Sosnowiec,-,20000
18/19,2018-07-01,Varsovia U19,UKS Varsovia,-,-
