id,name,dates,marketValue
281332,kamil-koscielny,2013-09-16,50000
281332,kamil-koscielny,2014-01-23,75000
281332,kamil-koscielny,2015-03-23,100000
281332,kamil-koscielny,2015-06-29,100000
281332,kamil-koscielny,2016-01-16,0
281332,kamil-koscielny,2017-08-15,75000
281332,kamil-koscielny,2018-01-24,75000
281332,kamil-koscielny,2018-07-02,75000
281332,kamil-koscielny,2019-02-20,50000
281332,kamil-koscielny,2019-06-28,125000
281332,kamil-koscielny,2020-01-14,150000
281332,kamil-koscielny,2020-08-26,250000
281332,kamil-koscielny,2021-01-18,200000
281332,kamil-koscielny,2021-05-20,200000
281332,kamil-koscielny,2021-12-30,150000
281332,kamil-koscielny,2022-06-23,175000
281332,kamil-koscielny,2022-09-28,100000
281332,kamil-koscielny,2022-11-15,200000
