id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
281332,kamil,koscielny,22/23,2022-07-01,P. Niepolomice,Warta Poznan,175000,0
281332,kamil,koscielny,21/22,2022-02-08,Stal Mielec,P. Niepolomice,150000,free transfer
281332,kamil,koscielny,20/21,2020-08-04,Rakow,Stal Mielec,150000,free transfer
281332,kamil,koscielny,17/18,2018-02-13,Wigry Suwalki,Rakow,75000,0
281332,kamil,koscielny,17/18,2017-07-01,Radomiak,Wigry Suwalki,0,free transfer
281332,kamil,koscielny,15/16,2016-01-15,Siarka T.,Radomiak,100000,free transfer
281332,kamil,koscielny,15/16,2015-07-10,Stal Mielec,Siarka T.,100000,free transfer
281332,kamil,koscielny,10/11,2010-12-31,Resovia,Stal Mielec,0,End of loan
281332,kamil,koscielny,10/11,2010-07-01,Stal Mielec,Resovia,0,loan transfer
281332,kamil,koscielny,07/08,2008-01-01,Mielec U19,Stal Mielec,0,0
