id,name,season,competition,gamesPlayed,goals
384337,sebastian-bergier,2022,eWinner 2 liga,8,5
384337,sebastian-bergier,2022,Ekstraklasa,7,0
384337,sebastian-bergier,2022,Fortuna Puchar Polski,2,1
384337,sebastian-bergier,2021,eWinner 2 liga,18,12
384337,sebastian-bergier,2021,Ekstraklasa,2,0
384337,sebastian-bergier,2021,UECL Kwalifikacje,1,0
384337,sebastian-bergier,2020,eWinner 2 liga,30,20
384337,sebastian-bergier,2020,Ekstraklasa,2,0
384337,sebastian-bergier,2020,Fortuna Puchar Polski,1,0
384337,sebastian-bergier,2019,3 Liga - Grupa III,17,7
384337,sebastian-bergier,2019,Ekstraklasa,11,0
384337,sebastian-bergier,2018,Fortuna 1 Liga,18,0
384337,sebastian-bergier,2018,Fortuna Puchar Polski,1,0
384337,sebastian-bergier,2017,CLJ - Grupa Zachodnia,22,21
384337,sebastian-bergier,2017,Ekstraklasa,9,0
384337,sebastian-bergier,2017,CLJ - Runda Finałowa,2,0
384337,sebastian-bergier,2016,CLJ - Grupa Zachodnia,18,18
384337,sebastian-bergier,2016,3 Liga - Grupa III,13,2
384337,sebastian-bergier,2015,CLJ - Grupa Zachodnia,21,4
