id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
237523,mateusz,kupczak,22/23,Ekstraklasa,14,0,1066
237523,mateusz,kupczak,22/23,Fortuna Puchar Polski,2,0,180
237523,mateusz,kupczak,21/22,Ekstraklasa,32,1,2522
237523,mateusz,kupczak,21/22,Fortuna Puchar Polski,1,0,85
237523,mateusz,kupczak,20/21,Ekstraklasa,25,3,1901
237523,mateusz,kupczak,20/21,Fortuna Puchar Polski,3,0,330
237523,mateusz,kupczak,19/20,Baraze o udzial w Ekstraklasie,2,2,180
237523,mateusz,kupczak,19/20,1 Liga,31,11,2696
237523,mateusz,kupczak,19/20,Fortuna Puchar Polski,1,0,120
237523,mateusz,kupczak,18/19,Fortuna 1 Liga,33,2,2942
237523,mateusz,kupczak,18/19,Fortuna Puchar Polski,2,0,119
237523,mateusz,kupczak,17/18,Ekstraklasa,35,0,3150
237523,mateusz,kupczak,17/18,Fortuna Puchar Polski,2,0,210
237523,mateusz,kupczak,16/17,Ekstraklasa,35,1,3065
237523,mateusz,kupczak,16/17,Fortuna Puchar Polski,1,0,90
237523,mateusz,kupczak,15/16,Ekstraklasa,33,1,2733
237523,mateusz,kupczak,15/16,Fortuna Puchar Polski,1,0,90
237523,mateusz,kupczak,14/15,1 Liga,31,4,2496
237523,mateusz,kupczak,13/14,Ekstraklasa,10,0,501
237523,mateusz,kupczak,13/14,Fortuna Puchar Polski,1,0,75
237523,mateusz,kupczak,12/13,1 Liga,29,1,2610
