id,firstName,lastName,dates,marketValue
237523,mateusz,kupczak,2012-12-03,200000
237523,mateusz,kupczak,2013-07-21,250000
237523,mateusz,kupczak,2014-02-13,200000
237523,mateusz,kupczak,2015-03-13,150000
237523,mateusz,kupczak,2015-06-29,200000
237523,mateusz,kupczak,2016-01-09,250000
237523,mateusz,kupczak,2016-03-27,250000
237523,mateusz,kupczak,2016-07-23,250000
237523,mateusz,kupczak,2017-01-20,250000
237523,mateusz,kupczak,2017-07-04,250000
237523,mateusz,kupczak,2018-01-15,250000
237523,mateusz,kupczak,2018-07-02,200000
237523,mateusz,kupczak,2019-02-20,75000
237523,mateusz,kupczak,2020-02-27,125000
237523,mateusz,kupczak,2020-08-26,250000
237523,mateusz,kupczak,2021-01-18,250000
237523,mateusz,kupczak,2021-05-20,400000
237523,mateusz,kupczak,2021-10-14,300000
237523,mateusz,kupczak,2021-12-30,300000
237523,mateusz,kupczak,2022-06-13,350000
237523,mateusz,kupczak,2022-09-28,250000
237523,mateusz,kupczak,2022-11-15,350000
