id,name,dates,marketValue
389621,kristian-vallo,2016-12-30,100000
389621,kristian-vallo,2017-06-27,125000
389621,kristian-vallo,2017-12-27,150000
389621,kristian-vallo,2018-07-12,175000
389621,kristian-vallo,2018-12-28,175000
389621,kristian-vallo,2019-06-24,175000
389621,kristian-vallo,2019-12-14,300000
389621,kristian-vallo,2020-07-09,300000
389621,kristian-vallo,2020-12-27,300000
389621,kristian-vallo,2021-05-20,400000
389621,kristian-vallo,2021-12-30,600000
389621,kristian-vallo,2022-04-06,750000
389621,kristian-vallo,2022-06-13,750000
389621,kristian-vallo,2022-09-28,1000000
389621,kristian-vallo,2022-11-15,800000
