id,firstName,lastName,dates,marketValue
453156,wiktor,dlugosz,2018-07-02,50000
453156,wiktor,dlugosz,2019-01-24,50000
453156,wiktor,dlugosz,2019-06-28,50000
453156,wiktor,dlugosz,2020-08-17,75000
453156,wiktor,dlugosz,2021-05-20,150000
453156,wiktor,dlugosz,2021-10-14,500000
453156,wiktor,dlugosz,2021-12-30,500000
453156,wiktor,dlugosz,2022-06-13,500000
453156,wiktor,dlugosz,2022-11-15,400000
