id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
150850,nika,kvekveskiri,20/21,2021-01-29,Tobol Kostanay,Lech Poznan,800000,free transfer
150850,nika,kvekveskiri,16/17,2017-05-25,FK Qabala,Tobol Kostanay,650000,free transfer
150850,nika,kvekveskiri,16/17,2016-07-01,Inter Baku,FK Qabala,400000,free transfer
150850,nika,kvekveskiri,15/16,2015-07-01,FC Dila,Inter Baku,350000,0
150850,nika,kvekveskiri,14/15,2014-07-01,Dinamo II,FC Dila,250000,0
150850,nika,kvekveskiri,13/14,2014-01-02,Dinamo Tbilisi,Dinamo II,250000,0
150850,nika,kvekveskiri,13/14,2013-12-31,Tskhinvali,Dinamo Tbilisi,250000,End of loan
150850,nika,kvekveskiri,13/14,2013-07-01,Dinamo Tbilisi,Tskhinvali,300000,loan transfer
150850,nika,kvekveskiri,11/12,2011-07-01,Baia Zugdidi,Dinamo Tbilisi,175000,50000
150850,nika,kvekveskiri,10/11,2011-06-30,Dinamo Tbilisi,Baia Zugdidi,175000,End of loan
150850,nika,kvekveskiri,10/11,2011-01-01,Baia Zugdidi,Dinamo Tbilisi,125000,loan transfer
150850,nika,kvekveskiri,10/11,2010-07-01,Baia,Baia Zugdidi,0,0
