id,name,season,competition,gamesPlayed,goals,minutes
153992,mateusz-matras,22/23,Ekstraklasa,17,1,1527
153992,mateusz-matras,22/23,Fortuna Puchar Polski,2,0,165
153992,mateusz-matras,21/22,Ekstraklasa,34,1,2967
153992,mateusz-matras,21/22,Fortuna Puchar Polski,0,0,0
153992,mateusz-matras,20/21,Ekstraklasa,27,1,2191
153992,mateusz-matras,20/21,Fortuna Puchar Polski,1,0,45
153992,mateusz-matras,20/21,3 Liga - Grupa III,3,0,270
153992,mateusz-matras,19/20,Ekstraklasa,22,0,1324
153992,mateusz-matras,19/20,3 Liga - Grupa III,1,0,90
153992,mateusz-matras,19/20,Fortuna Puchar Polski,1,0,5
153992,mateusz-matras,18/19,Ekstraklasa,16,3,1410
153992,mateusz-matras,18/19,Fortuna Puchar Polski,1,0,90
153992,mateusz-matras,18/19,Ekstraklasa,7,0,162
153992,mateusz-matras,18/19,Fortuna Puchar Polski,1,0,90
153992,mateusz-matras,18/19,3 Liga - Grupa III,5,1,450
153992,mateusz-matras,17/18,Ekstraklasa,5,0,158
153992,mateusz-matras,17/18,3 Liga - Grupa III,4,1,360
153992,mateusz-matras,17/18,Ekstraklasa,7,1,494
153992,mateusz-matras,17/18,Fortuna Puchar Polski,1,0,65
153992,mateusz-matras,16/17,Ekstraklasa,33,5,2818
153992,mateusz-matras,16/17,Fortuna Puchar Polski,5,0,450
153992,mateusz-matras,15/16,Ekstraklasa,35,2,3045
153992,mateusz-matras,15/16,Fortuna Puchar Polski,1,0,34
153992,mateusz-matras,14/15,Ekstraklasa,31,1,2164
153992,mateusz-matras,14/15,Fortuna Puchar Polski,1,0,120
153992,mateusz-matras,13/14,Ekstraklasa,32,1,2804
153992,mateusz-matras,13/14,Fortuna Puchar Polski,1,0,120
153992,mateusz-matras,13/14,Kwalifikacje do Ligi Europy,2,1,210
153992,mateusz-matras,12/13,Ekstraklasa,25,1,2171
153992,mateusz-matras,12/13,Fortuna Puchar Polski,2,0,173
153992,mateusz-matras,11/12,1 Liga,27,1,2430
153992,mateusz-matras,11/12,Fortuna Puchar Polski,1,0,90
153992,mateusz-matras,10/11,1 Liga,19,0,1416
