id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
821358,maksym,czekala,22/23,eWinner 2 liga,11,1,652
821358,maksym,czekala,21/22,eWinner 2 liga,11,0,556
821358,maksym,czekala,21/22,Ekstraklasa,0,0,0
821358,maksym,czekala,21/22,CLJ,15,1,1028
821358,maksym,czekala,21/22,Fortuna Puchar Polski,1,0,26
821358,maksym,czekala,20/21,CLJ,20,3,1010
