id,firstName,lastName,dates,marketValue
72772,josue,-,2010-08-19,250000
72772,josue,-,2011-01-09,350000
72772,josue,-,2011-06-29,250000
72772,josue,-,2012-02-01,1000000
72772,josue,-,2012-07-01,1700000
72772,josue,-,2013-03-27,2800000
72772,josue,-,2013-07-01,4500000
72772,josue,-,2013-10-07,6000000
72772,josue,-,2014-07-24,5000000
72772,josue,-,2015-01-25,7000000
72772,josue,-,2015-06-24,8250000
72772,josue,-,2016-01-17,5000000
72772,josue,-,2016-07-28,5000000
72772,josue,-,2017-01-09,4500000
72772,josue,-,2017-06-08,3500000
72772,josue,-,2018-02-11,1750000
72772,josue,-,2019-01-03,1250000
72772,josue,-,2019-06-03,600000
72772,josue,-,2019-12-27,800000
72772,josue,-,2020-04-07,650000
72772,josue,-,2020-07-06,800000
72772,josue,-,2020-12-25,1000000
72772,josue,-,2021-05-28,1000000
72772,josue,-,2021-12-30,800000
72772,josue,-,2022-04-06,1200000
72772,josue,-,2022-06-13,1200000
72772,josue,-,2022-09-28,1000000
72772,josue,-,2022-11-15,1000000
