id,name,season,competition,gamesPlayed,goals,minutes
387046,szymon-kobusinski,22/23,Ekstraklasa,5,0,90
387046,szymon-kobusinski,22/23,eWinner 2 liga,11,6,839
387046,szymon-kobusinski,22/23,Fortuna Puchar Polski,2,0,107
387046,szymon-kobusinski,21/22,1 Liga,29,11,1720
387046,szymon-kobusinski,21/22,Fortuna Puchar Polski,1,0,90
387046,szymon-kobusinski,20/21,1 Liga,16,4,793
387046,szymon-kobusinski,20/21,Fortuna Puchar Polski,2,0,99
387046,szymon-kobusinski,20/21,3 Liga - Grupa III,17,17,1480
387046,szymon-kobusinski,20/21,Fortuna Puchar Polski,1,0,90
387046,szymon-kobusinski,19/20,3 Liga - Grupa III,12,9,972
387046,szymon-kobusinski,18/19,3 Liga - Grupa IV,11,2,272
387046,szymon-kobusinski,18/19,Fortuna 1 Liga,10,0,646
387046,szymon-kobusinski,18/19,Fortuna Puchar Polski,1,0,120
387046,szymon-kobusinski,17/18,3 Liga - Grupa III,30,7,2016
387046,szymon-kobusinski,16/17,3 Liga - Grupa III,27,1,981
387046,szymon-kobusinski,16/17,CLJ - Grupa Zachodnia,9,0,703
387046,szymon-kobusinski,15/16,CLJ - Grupa Zachodnia,28,6,2376
