season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-07-01,P. Niepolomice,Zaglebie Lubin,250000,45000
20/21,2021-01-28,Zielona Gora,P. Niepolomice,50000,0
19/20,2019-08-23,Stal Rzeszow,Zielona Gora,50000,free transfer
18/19,2019-03-01,Garbarnia,Stal Rzeszow,50000,free transfer
18/19,2018-08-16,Zielona Góra,Garbarnia,0,free transfer
16/17,2016-07-01,Falubaz U19,Zielona Góra,0,0
