id,firstName,lastName,dates,marketValue
342659,pawel,olszewski,2017-08-15,50000
342659,pawel,olszewski,2018-01-24,75000
342659,pawel,olszewski,2018-07-02,75000
342659,pawel,olszewski,2019-02-20,75000
342659,pawel,olszewski,2019-06-28,250000
342659,pawel,olszewski,2020-01-14,150000
342659,pawel,olszewski,2021-01-18,350000
342659,pawel,olszewski,2021-05-20,500000
342659,pawel,olszewski,2021-10-14,300000
342659,pawel,olszewski,2021-12-30,300000
342659,pawel,olszewski,2022-04-06,200000
342659,pawel,olszewski,2022-06-13,200000
342659,pawel,olszewski,2022-09-28,150000
342659,pawel,olszewski,2022-11-15,100000
