id,firstName,lastName,dates,marketValue
320898,adam,chrzanowski,2015-03-23,50000
320898,adam,chrzanowski,2015-06-29,50000
320898,adam,chrzanowski,2016-01-09,50000
320898,adam,chrzanowski,2016-03-27,50000
320898,adam,chrzanowski,2016-07-23,100000
320898,adam,chrzanowski,2017-06-25,150000
320898,adam,chrzanowski,2018-01-15,150000
320898,adam,chrzanowski,2018-07-02,250000
320898,adam,chrzanowski,2019-02-20,250000
320898,adam,chrzanowski,2019-06-28,400000
320898,adam,chrzanowski,2020-01-14,200000
320898,adam,chrzanowski,2020-08-20,200000
320898,adam,chrzanowski,2021-02-21,200000
320898,adam,chrzanowski,2021-06-23,300000
320898,adam,chrzanowski,2021-12-28,300000
320898,adam,chrzanowski,2022-06-13,150000
320898,adam,chrzanowski,2022-11-15,250000
