id,name,season,competition,gamesPlayed,goals,minutes
658111,kacper-tobiasz,22/23,Ekstraklasa,20,0,7
658111,kacper-tobiasz,21/22,1 Liga,13,0,5
658111,kacper-tobiasz,21/22,Ekstraklasa,4,0,1
658111,kacper-tobiasz,21/22,Liga Europy,0,0,0
658111,kacper-tobiasz,21/22,Fortuna Puchar Polski,0,0,0
658111,kacper-tobiasz,21/22,3 Liga - Grupa I,2,0,0
658111,kacper-tobiasz,21/22,Kwalifikacje do Ligi Europy,0,0,0
658111,kacper-tobiasz,21/22,Kwalifikacje do Ligi Mistrzów,0,0,0
658111,kacper-tobiasz,20/21,3 Liga - Grupa I,20,0,6
658111,kacper-tobiasz,20/21,Ekstraklasa,0,0,0
658111,kacper-tobiasz,20/21,Fortuna Puchar Polski,0,0,0
658111,kacper-tobiasz,20/21,Superpuchar,0,0,0
658111,kacper-tobiasz,20/21,CLJ,1,0,1
658111,kacper-tobiasz,19/20,CLJ,6,0,2
658111,kacper-tobiasz,19/20,3 Liga - Grupa I,0,0,0
658111,kacper-tobiasz,18/19,3 Liga - Grupa I,5,0,1
658111,kacper-tobiasz,18/19,CLJ,0,0,0
