id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
109742,robert,pich,22/23,Ekstraklasa,15,0,323
109742,robert,pich,22/23,Fortuna Puchar Polski,1,0,29
109742,robert,pich,21/22,Ekstraklasa,32,6,2019
109742,robert,pich,21/22,Fortuna Puchar Polski,1,0,83
109742,robert,pich,21/22,UECL Kwalifikacje,6,5,475
109742,robert,pich,20/21,Ekstraklasa,30,7,2372
109742,robert,pich,20/21,Fortuna Puchar Polski,1,1,105
109742,robert,pich,19/20,Ekstraklasa,36,7,2746
109742,robert,pich,19/20,Fortuna Puchar Polski,1,0,17
109742,robert,pich,18/19,Ekstraklasa,33,6,2688
109742,robert,pich,18/19,Fortuna Puchar Polski,3,0,165
109742,robert,pich,17/18,Ekstraklasa,32,6,2644
109742,robert,pich,16/17,Ekstraklasa,17,7,1513
109742,robert,pich,16/17,2. Bundesliga,3,0,74
109742,robert,pich,16/17,DFB-Pokal,0,0,0
109742,robert,pich,15/16,Ekstraklasa,23,3,1863
109742,robert,pich,15/16,2. Bundesliga,4,0,194
109742,robert,pich,15/16,Fortuna Puchar Polski,0,0,0
109742,robert,pich,15/16,Kwalifikacje do Ligi Europy,4,1,360
109742,robert,pich,14/15,Ekstraklasa,37,10,2941
109742,robert,pich,14/15,Fortuna Puchar Polski,4,0,181
109742,robert,pich,13/14,Ekstraklasa,13,0,610
109742,robert,pich,13/14,Fortuna Liga,18,7,1352
109742,robert,pich,13/14,Slovnaft Cup,3,1,215
109742,robert,pich,13/14,Kwalifikacje do Ligi Europy,6,3,513
109742,robert,pich,12/13,Fortuna Liga,33,10,2749
109742,robert,pich,12/13,Slovnaft Cup,6,3,561
109742,robert,pich,12/13,Kwalifikacje do Ligi Mistrzów,2,0,180
109742,robert,pich,11/12,Fortuna Liga,29,10,2049
109742,robert,pich,11/12,Slovnaft Cup,6,0,610
109742,robert,pich,11/12,Kwalifikacje do Ligi Europy,2,0,114
109742,robert,pich,10/11,Fortuna Liga,11,1,803
109742,robert,pich,10/11,Fortuna Liga,18,7,1428
109742,robert,pich,10/11,Kwalifikacje do Ligi Europy,2,0,50
109742,robert,pich,09/10,Fortuna Liga,30,3,832
