id,name,dates,marketValue
421710,patryk-szysz,2017-08-15,50000
421710,patryk-szysz,2018-01-24,100000
421710,patryk-szysz,2018-07-02,150000
421710,patryk-szysz,2019-01-24,150000
421710,patryk-szysz,2019-06-28,250000
421710,patryk-szysz,2020-01-14,300000
421710,patryk-szysz,2020-08-17,400000
421710,patryk-szysz,2021-01-18,400000
421710,patryk-szysz,2021-05-20,800000
421710,patryk-szysz,2021-10-14,1000000
421710,patryk-szysz,2021-12-30,850000
421710,patryk-szysz,2022-04-06,1000000
421710,patryk-szysz,2022-06-13,1500000
421710,patryk-szysz,2022-10-26,1500000
