id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
421710,patryk,szysz,22/23,Süper Lig,17,2,384
421710,patryk,szysz,22/23,Türkiye Kupasi,2,0,72
421710,patryk,szysz,22/23,Liga Konferencji,4,0,45
421710,patryk,szysz,22/23,UECL Kwalifikacje,6,1,74
421710,patryk,szysz,21/22,Ekstraklasa,33,11,2516
421710,patryk,szysz,21/22,Fortuna Puchar Polski,2,1,103
421710,patryk,szysz,20/21,Ekstraklasa,30,8,2423
421710,patryk,szysz,20/21,Fortuna Puchar Polski,3,0,330
421710,patryk,szysz,19/20,Ekstraklasa,32,3,1705
421710,patryk,szysz,19/20,3 Liga - Grupa III,1,0,70
421710,patryk,szysz,19/20,Fortuna Puchar Polski,2,1,102
421710,patryk,szysz,18/19,Ekstraklasa,5,1,101
421710,patryk,szysz,18/19,3 Liga - Grupa III,4,2,340
421710,patryk,szysz,18/19,eWinner 2 liga,21,11,1776
421710,patryk,szysz,18/19,Fortuna Puchar Polski,0,0,0
421710,patryk,szysz,17/18,Nice 1 Liga,33,10,2831
421710,patryk,szysz,17/18,Fortuna Puchar Polski,1,0,90
421710,patryk,szysz,16/17,3 Liga - Grupa IV,24,4,1075
421710,patryk,szysz,16/17,CLJ - Grupa Wschodnia,8,3,493
421710,patryk,szysz,15/16,CLJ - Baraże o udział,2,2,134
421710,patryk,szysz,15/16,Ekstraklasa,0,0,0
