id,name,season,competition,gamesPlayed,goals,minutes
242846,dawid-szymonowicz,22/23,Ekstraklasa,19,1,1710
242846,dawid-szymonowicz,22/23,Fortuna Puchar Polski,1,0,44
242846,dawid-szymonowicz,21/22,Ekstraklasa,20,2,1677
242846,dawid-szymonowicz,20/21,Ekstraklasa,24,1,1862
242846,dawid-szymonowicz,20/21,Fortuna Puchar Polski,4,0,360
242846,dawid-szymonowicz,20/21,Superpuchar,1,0,56
242846,dawid-szymonowicz,20/21,Kwalifikacje do Ligi Europy,0,0,0
242846,dawid-szymonowicz,19/20,Ekstraklasa,7,0,447
242846,dawid-szymonowicz,19/20,Ekstraklasa,13,0,781
242846,dawid-szymonowicz,19/20,Fortuna Puchar Polski,1,0,90
242846,dawid-szymonowicz,18/19,Fortuna 1 Liga,22,1,1691
242846,dawid-szymonowicz,18/19,Fortuna Puchar Polski,2,0,151
242846,dawid-szymonowicz,17/18,Ekstraklasa,1,0,30
242846,dawid-szymonowicz,17/18,Fortuna Liga,12,0,769
242846,dawid-szymonowicz,17/18,Fortuna Puchar Polski,1,0,70
242846,dawid-szymonowicz,17/18,Kwalifikacje do Ligi Europy,0,0,0
242846,dawid-szymonowicz,16/17,Ekstraklasa,6,0,450
242846,dawid-szymonowicz,16/17,3 Liga - Grupa I,6,0,540
242846,dawid-szymonowicz,16/17,Fortuna Puchar Polski,1,0,90
242846,dawid-szymonowicz,15/16,Ekstraklasa,8,1,512
242846,dawid-szymonowicz,15/16,1 Liga,17,2,1530
242846,dawid-szymonowicz,15/16,Fortuna Puchar Polski,2,0,134
242846,dawid-szymonowicz,14/15,1 Liga,25,2,1892
242846,dawid-szymonowicz,13/14,1 Liga,11,0,990
242846,dawid-szymonowicz,13/14,Fortuna Puchar Polski,1,0,120
242846,dawid-szymonowicz,12/13,1 Liga,1,0,3
