id,name,dates,marketValue
155158,filip-bednarek,2012-01-04,50000
155158,filip-bednarek,2013-01-11,150000
155158,filip-bednarek,2013-06-01,150000
155158,filip-bednarek,2014-02-09,150000
155158,filip-bednarek,2014-08-10,150000
155158,filip-bednarek,2015-02-15,150000
155158,filip-bednarek,2015-06-30,150000
155158,filip-bednarek,2015-11-10,300000
155158,filip-bednarek,2016-02-04,300000
155158,filip-bednarek,2016-06-30,500000
155158,filip-bednarek,2017-02-01,300000
155158,filip-bednarek,2017-06-20,200000
155158,filip-bednarek,2018-02-28,250000
155158,filip-bednarek,2018-06-28,250000
155158,filip-bednarek,2018-12-27,250000
155158,filip-bednarek,2019-06-11,250000
155158,filip-bednarek,2019-12-17,250000
155158,filip-bednarek,2021-05-20,700000
155158,filip-bednarek,2021-12-30,400000
155158,filip-bednarek,2022-06-13,300000
155158,filip-bednarek,2022-09-28,600000
155158,filip-bednarek,2022-11-15,800000
