id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
445584,koldo,obieta,22/23,Ekstraklasa,18,2,821
445584,koldo,obieta,22/23,3 Liga - Grupa III,1,3,90
445584,koldo,obieta,22/23,Fortuna Puchar Polski,1,0,79
445584,koldo,obieta,21/22,LaLiga SmartBank,39,7,1988
445584,koldo,obieta,21/22,Puchar Króla,1,0,12
445584,koldo,obieta,20/21,Ascenso LaLiga2,2,0,45
445584,koldo,obieta,20/21,2ª B - Fase de ascenso,6,0,318
445584,koldo,obieta,20/21,2ª B - Grupo II,19,4,1347
445584,koldo,obieta,20/21,Puchar Króla,2,0,155
445584,koldo,obieta,19/20,2ª B - Grupo II,28,4,2056
445584,koldo,obieta,19/20,Puchar Króla,1,0,21
445584,koldo,obieta,19/20,Copa Federación,4,2,261
445584,koldo,obieta,18/19,2ª B - Grupo II,33,5,2320
445584,koldo,obieta,17/18,2ª B - Grupo II,29,4,2031
445584,koldo,obieta,16/17,2ª B - Grupo II,31,11,2142
445584,koldo,obieta,16/17,Puchar Króla,3,2,277
