id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
224176,michal,jakobowski,18/19,2019-01-07,Bytovia Bytow,Warta Poznan,150000,0
224176,michal,jakobowski,17/18,2017-07-01,Chojniczanka,Bytovia Bytow,150000,free transfer
224176,michal,jakobowski,16/17,2016-07-01,Bytovia Bytow,Chojniczanka,150000,free transfer
224176,michal,jakobowski,14/15,2014-07-01,Lech Poznan II,Bytovia Bytow,150000,free transfer
224176,michal,jakobowski,12/13,2013-06-30,Warta Poznan,Lech Poznan II,150000,End of loan
224176,michal,jakobowski,11/12,2012-02-01,Lech Poznan II,Warta Poznan,0,loan transfer
224176,michal,jakobowski,10/11,2010-07-01,Lech U19,Lech Poznan II,0,0
