id,name,season,competition,gamesPlayed,goals,minutes
224176,michal-jakobowski,22/23,Ekstraklasa,3,0,73
224176,michal-jakobowski,22/23,Fortuna Puchar Polski,1,0,32
224176,michal-jakobowski,21/22,Ekstraklasa,15,0,654
224176,michal-jakobowski,21/22,Fortuna Puchar Polski,1,0,77
224176,michal-jakobowski,20/21,Ekstraklasa,23,2,1720
224176,michal-jakobowski,20/21,Fortuna Puchar Polski,3,0,212
224176,michal-jakobowski,19/20,Baraze o udzial w Ekstraklasie,2,1,180
224176,michal-jakobowski,19/20,1 Liga,31,5,2467
224176,michal-jakobowski,19/20,Fortuna Puchar Polski,1,0,120
224176,michal-jakobowski,18/19,Fortuna 1 Liga,12,1,961
224176,michal-jakobowski,18/19,Fortuna 1 Liga,21,4,1880
224176,michal-jakobowski,18/19,Fortuna Puchar Polski,2,0,120
224176,michal-jakobowski,17/18,Nice 1 Liga,31,5,2387
224176,michal-jakobowski,17/18,Fortuna Puchar Polski,6,0,288
224176,michal-jakobowski,16/17,Nice 1 Liga,23,2,1136
224176,michal-jakobowski,16/17,Fortuna Puchar Polski,2,1,153
224176,michal-jakobowski,15/16,1 Liga,22,4,1206
224176,michal-jakobowski,15/16,Fortuna Puchar Polski,3,0,270
224176,michal-jakobowski,14/15,1 Liga,26,2,2190
224176,michal-jakobowski,14/15,Fortuna Puchar Polski,1,0,19
224176,michal-jakobowski,13/14,Ekstraklasa,3,0,17
224176,michal-jakobowski,12/13,1 Liga,29,0,1623
224176,michal-jakobowski,12/13,Fortuna Puchar Polski,3,0,225
224176,michal-jakobowski,11/12,1 Liga,11,2,479
