id,firstName,lastName,dates,marketValue
224176,michal,jakobowski,2012-11-30,150000
224176,michal,jakobowski,2015-03-13,150000
224176,michal,jakobowski,2015-06-29,150000
224176,michal,jakobowski,2016-01-16,150000
224176,michal,jakobowski,2016-09-03,150000
224176,michal,jakobowski,2017-03-01,150000
224176,michal,jakobowski,2017-08-15,150000
224176,michal,jakobowski,2018-01-24,150000
224176,michal,jakobowski,2018-07-02,150000
224176,michal,jakobowski,2019-02-20,100000
224176,michal,jakobowski,2019-07-17,100000
224176,michal,jakobowski,2020-02-27,150000
224176,michal,jakobowski,2020-08-26,250000
224176,michal,jakobowski,2021-01-18,250000
224176,michal,jakobowski,2021-05-20,400000
224176,michal,jakobowski,2021-10-14,250000
224176,michal,jakobowski,2021-12-30,200000
224176,michal,jakobowski,2022-06-13,150000
224176,michal,jakobowski,2022-09-28,100000
224176,michal,jakobowski,2022-11-15,100000
