id,name,dates,marketValue
250073,luka-zarandia,2013-07-29,100000
250073,luka-zarandia,2014-10-04,300000
250073,luka-zarandia,2016-02-06,150000
250073,luka-zarandia,2016-07-14,150000
250073,luka-zarandia,2016-12-06,200000
250073,luka-zarandia,2017-01-20,200000
250073,luka-zarandia,2017-07-04,200000
250073,luka-zarandia,2018-01-15,275000
250073,luka-zarandia,2018-07-02,350000
250073,luka-zarandia,2019-01-24,650000
250073,luka-zarandia,2019-06-28,1000000
250073,luka-zarandia,2019-12-12,1300000
250073,luka-zarandia,2020-04-07,1000000
250073,luka-zarandia,2020-10-15,750000
250073,luka-zarandia,2021-01-03,500000
250073,luka-zarandia,2021-06-06,400000
250073,luka-zarandia,2021-10-05,300000
250073,luka-zarandia,2022-01-05,250000
250073,luka-zarandia,2022-06-23,250000
250073,luka-zarandia,2022-09-28,200000
