id,name,season,competition,gamesPlayed,goals,minutes
250073,luka-zarandia,22/23,Ekstraklasa,7,0,127
250073,luka-zarandia,22/23,3 Liga - Grupa IV,1,0,60
250073,luka-zarandia,22/23,Fortuna Puchar Polski,1,0,59
250073,luka-zarandia,21/22,Baraze o udzial w Ekstraklasie,1,0,39
250073,luka-zarandia,21/22,1 Liga,7,1,157
250073,luka-zarandia,2020,Premier Liga,2,1,134
250073,luka-zarandia,19/20,Jupiler Pro League,18,0,951
250073,luka-zarandia,19/20,Beker van Belgie,2,0,39
250073,luka-zarandia,18/19,Ekstraklasa,28,5,2065
250073,luka-zarandia,18/19,Fortuna Puchar Polski,1,0,79
250073,luka-zarandia,18/19,Superpuchar,1,1,88
250073,luka-zarandia,17/18,Fortuna Puchar Polski,4,2,267
250073,luka-zarandia,17/18,Ekstraklasa,15,1,691
250073,luka-zarandia,17/18,Kwalifikacje do Ligi Europy,1,0,20
250073,luka-zarandia,16/17,Ekstraklasa,7,0,169
250073,luka-zarandia,16/17,Fortuna Puchar Polski,2,1,98
250073,luka-zarandia,16/17,Erovnuli Liga,10,0,690
250073,luka-zarandia,16/17,David Kipiani Cup,1,0,90
250073,luka-zarandia,14/15,Jupiler Pro League,0,0,0
250073,luka-zarandia,13/14,David Kipiani Cup,2,2,180
