id,name,dates,marketValue
199299,damian-kadzior,2012-09-08,50000
199299,damian-kadzior,2013-04-25,75000
199299,damian-kadzior,2014-07-20,100000
199299,damian-kadzior,2015-03-13,100000
199299,damian-kadzior,2015-06-29,100000
199299,damian-kadzior,2016-01-16,200000
199299,damian-kadzior,2016-09-03,225000
199299,damian-kadzior,2017-03-01,250000
199299,damian-kadzior,2017-07-04,300000
199299,damian-kadzior,2018-01-15,700000
199299,damian-kadzior,2018-07-02,1000000
199299,damian-kadzior,2018-09-24,1250000
199299,damian-kadzior,2019-03-10,1750000
199299,damian-kadzior,2019-09-15,1750000
199299,damian-kadzior,2019-12-26,3000000
199299,damian-kadzior,2020-04-07,2400000
199299,damian-kadzior,2020-07-26,3500000
199299,damian-kadzior,2020-10-07,2000000
199299,damian-kadzior,2021-01-04,1500000
199299,damian-kadzior,2021-03-15,1600000
199299,damian-kadzior,2021-05-20,1700000
199299,damian-kadzior,2021-10-14,1300000
199299,damian-kadzior,2021-12-30,1200000
199299,damian-kadzior,2022-06-13,1400000
199299,damian-kadzior,2022-11-15,1200000
