id,name,season,competition,gamesPlayed,goals,minutes
199299,damian-kadzior,22/23,Ekstraklasa,16,3,1114
199299,damian-kadzior,22/23,Fortuna Puchar Polski,3,0,99
199299,damian-kadzior,21/22,Ekstraklasa,33,6,2474
199299,damian-kadzior,21/22,Fortuna Puchar Polski,3,1,168
199299,damian-kadzior,20/21,Süper Lig,17,0,575
199299,damian-kadzior,20/21,Türkiye Kupasi,1,0,8
199299,damian-kadzior,20/21,LaLiga,6,0,194
199299,damian-kadzior,20/21,Puchar Króla,2,0,175
199299,damian-kadzior,19/20,SuperSport HNL,30,10,2285
199299,damian-kadzior,19/20,Hrvatski nogometni kup,3,3,235
199299,damian-kadzior,19/20,Liga Mistrzów,2,0,59
199299,damian-kadzior,19/20,Kwalifikacje do Ligi Mistrzów,2,0,164
199299,damian-kadzior,18/19,SuperSport HNL,28,6,1745
199299,damian-kadzior,18/19,Hrvatski nogometni kup,4,2,179
199299,damian-kadzior,18/19,Liga Europy,5,0,189
199299,damian-kadzior,18/19,Kwalifikacje do Ligi Mistrzów,3,0,22
199299,damian-kadzior,17/18,Ekstraklasa,37,9,2934
199299,damian-kadzior,17/18,Fortuna Puchar Polski,7,2,464
199299,damian-kadzior,16/17,Nice 1 Liga,33,14,2968
199299,damian-kadzior,16/17,Fortuna Puchar Polski,6,2,469
199299,damian-kadzior,15/16,1 Liga,14,4,1193
199299,damian-kadzior,15/16,1 Liga,17,5,1406
199299,damian-kadzior,15/16,Fortuna Puchar Polski,2,1,180
199299,damian-kadzior,14/15,1 Liga,13,2,997
199299,damian-kadzior,14/15,Fortuna Puchar Polski,1,0,6
199299,damian-kadzior,14/15,Ekstraklasa,1,0,13
199299,damian-kadzior,13/14,2 Liga - Grupa wschodnia,32,7,2364
199299,damian-kadzior,13/14,Fortuna Puchar Polski,2,0,180
199299,damian-kadzior,12/13,2 Liga - Grupa wschodnia,14,1,1157
199299,damian-kadzior,12/13,Ekstraklasa,2,0,28
199299,damian-kadzior,12/13,Fortuna Puchar Polski,1,0,48
