id,name,season,competition,gamesPlayed,goals,minutes
255519,mateusz-cholewiak,22/23,Ekstraklasa,16,0,680
255519,mateusz-cholewiak,22/23,Fortuna Puchar Polski,2,0,166
255519,mateusz-cholewiak,21/22,Ekstraklasa,26,1,1081
255519,mateusz-cholewiak,21/22,Fortuna Puchar Polski,4,0,294
255519,mateusz-cholewiak,20/21,Ekstraklasa,4,0,67
255519,mateusz-cholewiak,20/21,3 Liga - Grupa I,8,0,630
255519,mateusz-cholewiak,20/21,Fortuna Puchar Polski,2,1,121
255519,mateusz-cholewiak,20/21,Superpuchar,1,0,13
255519,mateusz-cholewiak,19/20,Ekstraklasa,14,2,645
255519,mateusz-cholewiak,19/20,Fortuna Puchar Polski,2,1,173
255519,mateusz-cholewiak,19/20,Ekstraklasa,16,2,587
255519,mateusz-cholewiak,19/20,3 Liga - Grupa III,1,0,45
255519,mateusz-cholewiak,19/20,Fortuna Puchar Polski,1,0,90
255519,mateusz-cholewiak,18/19,Ekstraklasa,29,4,2125
255519,mateusz-cholewiak,18/19,Fortuna Puchar Polski,3,0,270
255519,mateusz-cholewiak,17/18,Ekstraklasa,12,1,917
255519,mateusz-cholewiak,17/18,Nice 1 Liga,15,7,1281
255519,mateusz-cholewiak,17/18,Fortuna Puchar Polski,2,0,124
255519,mateusz-cholewiak,16/17,Nice 1 Liga,23,3,1933
255519,mateusz-cholewiak,16/17,Fortuna Puchar Polski,2,0,135
255519,mateusz-cholewiak,15/16,eWinner 2 liga,30,2,1828
255519,mateusz-cholewiak,14/15,eWinner 2 liga,31,8,2648
255519,mateusz-cholewiak,14/15,Fortuna Puchar Polski,1,0,90
255519,mateusz-cholewiak,13/14,1 Liga,33,4,2283
255519,mateusz-cholewiak,13/14,Fortuna Puchar Polski,4,0,175
255519,mateusz-cholewiak,12/13,2 Liga - Grupa wschodnia,32,10,2519
255519,mateusz-cholewiak,11/12,Fortuna Puchar Polski,4,2,427
