id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
239957,michal,siplak,22/23,Ekstraklasa,17,0,1053
239957,michal,siplak,22/23,Fortuna Puchar Polski,2,2,135
239957,michal,siplak,21/22,Ekstraklasa,24,0,1693
239957,michal,siplak,20/21,Ekstraklasa,13,2,857
239957,michal,siplak,20/21,Fortuna Puchar Polski,3,0,141
239957,michal,siplak,20/21,Kwalifikacje do Ligi Europy,1,0,58
239957,michal,siplak,19/20,Fortuna Puchar Polski,4,0,151
239957,michal,siplak,19/20,Ekstraklasa,18,1,1148
239957,michal,siplak,18/19,Ekstraklasa,30,1,2551
239957,michal,siplak,17/18,Ekstraklasa,20,1,1402
239957,michal,siplak,17/18,Fortuna Puchar Polski,2,0,210
239957,michal,siplak,16/17,Fortuna Liga,28,0,2520
239957,michal,siplak,16/17,Slovnaft Cup,6,0,540
239957,michal,siplak,15/16,II. Liga Promotion,8,0,698
239957,michal,siplak,15/16,II. Liga East,14,0,926
239957,michal,siplak,14/15,II. Liga West Relegation,8,0,720
239957,michal,siplak,14/15,II. Liga West,12,0,983
239957,michal,siplak,14/15,Liga Europy,0,0,0
239957,michal,siplak,14/15,Fortuna Liga,1,0,45
239957,michal,siplak,14/15,Kwalifikacje do Ligi Mistrzów,0,0,0
239957,michal,siplak,13/14,Fortuna Liga,1,0,37
