id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
176514,rafal,wolski,19/20,2020-03-06,Lechia Gdansk,Wisla Plock,400000,free transfer
176514,rafal,wolski,16/17,2016-07-04,Fiorentina,Lechia Gdansk,1000000,500000
176514,rafal,wolski,15/16,2016-06-30,Wisla Kraków,Fiorentina,1000000,End of loan
176514,rafal,wolski,15/16,2016-02-24,Fiorentina,Wisla Kraków,1000000,loan transfer
176514,rafal,wolski,15/16,2016-02-23,KV Mechelen,Fiorentina,1000000,End of loan
176514,rafal,wolski,14/15,2015-01-16,Fiorentina,KV Mechelen,3000000,loan transfer
176514,rafal,wolski,14/15,2015-01-15,Bari,Fiorentina,3000000,End of loan
176514,rafal,wolski,14/15,2014-08-28,Fiorentina,Bari,3000000,loan transfer
176514,rafal,wolski,12/13,2013-01-25,Legia Warszawa,Fiorentina,4000000,2700000
176514,rafal,wolski,09/10,2010-01-01,Legia U19,Legia Warszawa,0,0
