id,name,season,competition,gamesPlayed,goals,minutes
554285,michael-kostka,22/23,Ekstraklasa,15,0,569
554285,michael-kostka,22/23,3 Liga - Grupa III,4,0,284
554285,michael-kostka,22/23,Fortuna Puchar Polski,1,0,69
554285,michael-kostka,21/22,U19-BL N/NO,14,1,978
554285,michael-kostka,21/22,DFB-Pokal der Junioren,2,0,210
554285,michael-kostka,21/22,Liga Młodzieżowa UEFA,5,0,352
554285,michael-kostka,20/21,U19-BL N/NO,4,0,341
554285,michael-kostka,20/21,DFB-Pokal der Junioren,1,0,45
554285,michael-kostka,19/20,U17-BL N/NO,17,0,1438
554285,michael-kostka,19/20,Liga Młodzieżowa UEFA,0,0,0
554285,michael-kostka,18/19,U17-BL N/NO,5,0,358
