id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
554944,kacper,bieszczad,22/23,Ekstraklasa,15,0,3
554944,kacper,bieszczad,22/23,eWinner 2 liga,1,0,0
554944,kacper,bieszczad,22/23,Fortuna Puchar Polski,0,0,0
554944,kacper,bieszczad,21/22,3 Liga - Grupa III,8,0,4
554944,kacper,bieszczad,21/22,Ekstraklasa,10,0,4
554944,kacper,bieszczad,21/22,Fortuna Puchar Polski,0,0,0
554944,kacper,bieszczad,20/21,1 Liga,17,0,4
554944,kacper,bieszczad,20/21,Fortuna Puchar Polski,1,0,0
554944,kacper,bieszczad,19/20,Ekstraklasa,2,0,0
554944,kacper,bieszczad,19/20,3 Liga - Grupa III,14,0,2
554944,kacper,bieszczad,19/20,Fortuna Puchar Polski,1,0,0
554944,kacper,bieszczad,18/19,CLJ,4,0,3
554944,kacper,bieszczad,18/19,3 Liga - Grupa III,7,0,1
554944,kacper,bieszczad,18/19,Ekstraklasa,0,0,0
554944,kacper,bieszczad,17/18,CLJ - Grupa Zachodnia,1,0,1
