id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
297234,mateusz,zyro,22/23,Ekstraklasa,19,0,1302
297234,mateusz,zyro,22/23,Fortuna Puchar Polski,1,0,120
297234,mateusz,zyro,21/22,Ekstraklasa,32,2,2525
297234,mateusz,zyro,21/22,Fortuna Puchar Polski,0,0,0
297234,mateusz,zyro,20/21,Ekstraklasa,20,0,1355
297234,mateusz,zyro,20/21,Fortuna Puchar Polski,2,0,135
297234,mateusz,zyro,19/20,1 Liga,29,1,2217
297234,mateusz,zyro,19/20,Fortuna Puchar Polski,4,0,360
297234,mateusz,zyro,18/19,Ekstraklasa,6,0,190
297234,mateusz,zyro,18/19,Fortuna Puchar Polski,4,0,360
297234,mateusz,zyro,18/19,3 Liga - Grupa III,3,0,220
297234,mateusz,zyro,18/19,3 Liga - Grupa I,1,0,90
297234,mateusz,zyro,18/19,Kwalifikacje do Ligi Europy,1,0,25
297234,mateusz,zyro,18/19,Ekstraklasa,3,0,248
297234,mateusz,zyro,18/19,Kwalifikacje do Ligi Mistrzów,0,0,0
297234,mateusz,zyro,18/19,Superpuchar,0,0,0
297234,mateusz,zyro,17/18,Nice 1 Liga,15,0,1350
297234,mateusz,zyro,17/18,Ekstraklasa,0,0,0
297234,mateusz,zyro,17/18,Fortuna Puchar Polski,1,0,90
297234,mateusz,zyro,17/18,Liga Młodzieżowa UEFA,3,1,270
297234,mateusz,zyro,17/18,3 Liga - Grupa I,13,0,1055
297234,mateusz,zyro,17/18,Superpuchar,1,0,30
297234,mateusz,zyro,16/17,3 Liga - Grupa I,17,0,1476
297234,mateusz,zyro,16/17,CLJ - Grupa Wschodnia,7,0,495
297234,mateusz,zyro,16/17,Liga Młodzieżowa UEFA,6,0,482
297234,mateusz,zyro,15/16,CLJ - Runda Finałowa,4,0,360
297234,mateusz,zyro,15/16,CLJ - Grupa Wschodnia,18,0,1458
297234,mateusz,zyro,15/16,Liga Młodzieżowa UEFA,1,0,90
