id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
592532,jakub,trojanowski,22/23,2022-11-04,Legia II,Legia Warszawa,0,0
592532,jakub,trojanowski,21/22,2021-12-20,Without Club,Legia II,0,0
592532,jakub,trojanowski,21/22,2021-09-09,Elana Torun,Without Club,0,0
592532,jakub,trojanowski,21/22,2021-08-01,Kotwica,Elana Torun,0,free transfer
592532,jakub,trojanowski,20/21,2020-07-01,MKS Piaseczno,Kotwica,0,free transfer
592532,jakub,trojanowski,19/20,2019-08-01,Ursus Warszawa,MKS Piaseczno,0,free transfer
592532,jakub,trojanowski,18/19,2019-02-01,Ursus II,Ursus Warszawa,0,0
