id,name,dates,marketValue
385199,dawid-pakulski,2018-01-15,50000
385199,dawid-pakulski,2018-07-02,50000
385199,dawid-pakulski,2019-01-24,150000
385199,dawid-pakulski,2019-06-28,250000
385199,dawid-pakulski,2020-01-14,250000
385199,dawid-pakulski,2020-08-17,150000
385199,dawid-pakulski,2021-01-18,150000
385199,dawid-pakulski,2021-10-14,250000
385199,dawid-pakulski,2021-12-30,250000
385199,dawid-pakulski,2022-06-13,150000
385199,dawid-pakulski,2022-09-28,50000
385199,dawid-pakulski,2022-11-15,50000
