id,name,dates,marketValue
370555,dawid-blanik,2015-06-29,50000
370555,dawid-blanik,2016-01-16,0
370555,dawid-blanik,2016-09-03,50000
370555,dawid-blanik,2017-03-01,50000
370555,dawid-blanik,2017-08-15,50000
370555,dawid-blanik,2018-01-15,100000
370555,dawid-blanik,2018-07-02,100000
370555,dawid-blanik,2019-02-20,100000
370555,dawid-blanik,2019-06-28,250000
370555,dawid-blanik,2020-02-27,250000
370555,dawid-blanik,2021-02-23,100000
370555,dawid-blanik,2021-06-29,125000
370555,dawid-blanik,2022-01-13,250000
370555,dawid-blanik,2022-06-23,450000
370555,dawid-blanik,2022-11-15,550000
