id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
401608,lukasz,zjawinski,22/23,2023-06-30,Widzew Lodz,Lechia Gdansk,350000,End of loan
401608,lukasz,zjawinski,22/23,2022-08-17,Lechia Gdansk,Widzew Lodz,350000,loan transfer
401608,lukasz,zjawinski,21/22,2022-06-30,Sandecja,Lechia Gdansk,350000,End of loan
401608,lukasz,zjawinski,21/22,2022-01-03,Lechia Gdansk,Sandecja,300000,loan transfer
401608,lukasz,zjawinski,21/22,2021-07-30,Stal Mielec,Lechia Gdansk,400000,free transfer
401608,lukasz,zjawinski,20/21,2020-08-08,Legia II,Stal Mielec,0,free transfer
401608,lukasz,zjawinski,19/20,2019-12-31,Stalowa Wola,Legia II,0,End of loan
401608,lukasz,zjawinski,19/20,2019-07-01,Legia II,Stalowa Wola,0,loan transfer
401608,lukasz,zjawinski,18/19,2018-07-01,Legia U19,Legia II,0,0
401608,lukasz,zjawinski,17/18,2017-07-01,Legia Yth.,Legia U19,0,0
