id,firstName,lastName,dates,marketValue
168063,filip,mladenovic,2010-11-15,175000
168063,filip,mladenovic,2011-04-24,250000
168063,filip,mladenovic,2011-11-20,500000
168063,filip,mladenovic,2012-04-08,1500000
168063,filip,mladenovic,2012-11-01,1500000
168063,filip,mladenovic,2013-04-17,1250000
168063,filip,mladenovic,2013-10-07,1000000
168063,filip,mladenovic,2014-02-09,750000
168063,filip,mladenovic,2014-07-04,1000000
168063,filip,mladenovic,2014-11-18,1200000
168063,filip,mladenovic,2015-07-08,1300000
168063,filip,mladenovic,2015-09-14,1300000
168063,filip,mladenovic,2015-11-19,1800000
168063,filip,mladenovic,2016-02-14,2000000
168063,filip,mladenovic,2016-07-21,2000000
168063,filip,mladenovic,2017-01-20,1500000
168063,filip,mladenovic,2017-06-05,1200000
168063,filip,mladenovic,2017-10-19,900000
168063,filip,mladenovic,2018-01-08,750000
168063,filip,mladenovic,2018-07-02,500000
168063,filip,mladenovic,2019-01-24,750000
168063,filip,mladenovic,2019-06-28,1500000
168063,filip,mladenovic,2020-01-14,1500000
168063,filip,mladenovic,2020-04-07,1200000
168063,filip,mladenovic,2020-08-17,2000000
168063,filip,mladenovic,2021-01-18,2500000
168063,filip,mladenovic,2021-05-20,3000000
168063,filip,mladenovic,2021-10-14,2500000
168063,filip,mladenovic,2021-12-30,1700000
168063,filip,mladenovic,2022-04-06,1500000
168063,filip,mladenovic,2022-06-13,1200000
168063,filip,mladenovic,2022-11-13,1500000
