id,name,season,competition,gamesPlayed,goals,minutes
168063,filip-mladenovic,22/23,Ekstraklasa,17,5,1506
168063,filip-mladenovic,22/23,Fortuna Puchar Polski,1,0,120
168063,filip-mladenovic,21/22,Ekstraklasa,19,0,1474
168063,filip-mladenovic,21/22,Fortuna Puchar Polski,3,0,213
168063,filip-mladenovic,21/22,Liga Europy,5,1,431
168063,filip-mladenovic,21/22,3 Liga - Grupa I,1,0,90
168063,filip-mladenovic,21/22,Kwalifikacje do Ligi Europy,2,0,180
168063,filip-mladenovic,21/22,Kwalifikacje do Ligi Mistrzów,6,0,540
168063,filip-mladenovic,21/22,Superpuchar,1,0,90
168063,filip-mladenovic,20/21,Ekstraklasa,29,7,2419
168063,filip-mladenovic,20/21,Fortuna Puchar Polski,3,1,251
168063,filip-mladenovic,20/21,Kwalifikacje do Ligi Europy,2,0,180
168063,filip-mladenovic,20/21,Kwalifikacje do Ligi Mistrzów,2,0,210
168063,filip-mladenovic,19/20,Ekstraklasa,25,0,2194
168063,filip-mladenovic,19/20,Fortuna Puchar Polski,3,0,252
168063,filip-mladenovic,19/20,Kwalifikacje do Ligi Europy,2,0,210
168063,filip-mladenovic,19/20,Superpuchar,1,0,88
168063,filip-mladenovic,18/19,Ekstraklasa,35,3,3127
168063,filip-mladenovic,18/19,Fortuna Puchar Polski,6,0,463
168063,filip-mladenovic,17/18,Ekstraklasa,14,0,661
168063,filip-mladenovic,16/17,JPL Playoff II,0,0,0
168063,filip-mladenovic,16/17,Jupiler Pro League,5,0,362
168063,filip-mladenovic,16/17,Bundesliga,2,0,9
168063,filip-mladenovic,15/16,Bundesliga,14,0,848
168063,filip-mladenovic,15/16,Liga Mistrzów,6,2,540
168063,filip-mladenovic,15/16,Puchar Białorusi,2,0,135
168063,filip-mladenovic,15/16,Kwalifikacje do Ligi Mistrzów,6,0,540
168063,filip-mladenovic,2015,Wyszejszaja liha,21,2,1890
168063,filip-mladenovic,14/15,Puchar Białorusi,6,0,500
168063,filip-mladenovic,14/15,Superpuchar Białorusi,1,0,120
168063,filip-mladenovic,14/15,Liga Mistrzów,5,0,431
168063,filip-mladenovic,14/15,Kwalifikacje do Ligi Mistrzów,3,0,270
168063,filip-mladenovic,2014,Wyschejschaja Liha Meisterrunde,6,1,540
168063,filip-mladenovic,2014,Wyszejszaja liha,20,1,1673
168063,filip-mladenovic,13/14,Puchar Białorusi,1,0,79
168063,filip-mladenovic,13/14,Superpuchar Białorusi,1,1,90
168063,filip-mladenovic,13/14,Jelen SuperLiga,4,0,198
168063,filip-mladenovic,13/14,Kup Srbije,2,0,20
168063,filip-mladenovic,13/14,Kwalifikacje do Ligi Europy,4,0,290
168063,filip-mladenovic,12/13,Jelen SuperLiga,26,0,2082
168063,filip-mladenovic,12/13,Kup Srbije,3,0,270
168063,filip-mladenovic,12/13,Liga Europy,2,1,180
168063,filip-mladenovic,12/13,Kwalifikacje do Ligi Europy,4,0,390
168063,filip-mladenovic,11/12,Jelen SuperLiga,12,2,1080
168063,filip-mladenovic,11/12,Kup Srbije,3,0,270
168063,filip-mladenovic,11/12,Jelen SuperLiga,13,0,1068
168063,filip-mladenovic,11/12,Kup Srbije,2,0,240
168063,filip-mladenovic,10/11,Jelen SuperLiga,18,0,1510
