id,firstName,lastName,dates,marketValue
325448,sebastian,madejski,2014-07-20,50000
325448,sebastian,madejski,2015-03-04,50000
325448,sebastian,madejski,2015-06-29,50000
325448,sebastian,madejski,2016-01-09,50000
325448,sebastian,madejski,2016-03-27,50000
325448,sebastian,madejski,2016-08-19,0
325448,sebastian,madejski,2017-03-01,50000
325448,sebastian,madejski,2018-01-24,0
325448,sebastian,madejski,2018-12-31,0
325448,sebastian,madejski,2021-09-06,0
325448,sebastian,madejski,2022-09-28,25000
325448,sebastian,madejski,2022-11-15,25000
